Symbol,Company Name,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares
NTRI,NutriSystem Inc ,NutriSystem Inc - Common Stock,Q,N,N,100.0,N,N
NTRP,"Neurotrope, Inc. ","Neurotrope, Inc. - Common Stock",S,N,N,100.0,N,N
NTRS,Northern Trust Corporation ,Northern Trust Corporation - Common Stock,Q,N,N,100.0,N,N
NTRSP,Northern Trust Corporation ,Northern Trust Corporation - Depository Shares,Q,N,N,100.0,N,N
NTWK,NETSOL Technologies Inc. ,NETSOL Technologies Inc. - Common Stock,S,N,N,100.0,N,N
NUAN,"Nuance Communications, Inc. ","Nuance Communications, Inc. - Common Stock",Q,N,N,100.0,N,N
NURO,"NeuroMetrix, Inc. ","NeuroMetrix, Inc. - Common Stock",S,N,D,100.0,N,N
NUROW,"NeuroMetrix, Inc. ","NeuroMetrix, Inc. - Warrants",S,N,N,100.0,N,N
NUTR,Nutraceutical International Corporation ,Nutraceutical International Corporation - Common Stock,Q,N,N,100.0,N,N
NUVA,"NuVasive, Inc. ","NuVasive, Inc. - Common Stock",Q,N,N,100.0,N,N
NVAX,"Novavax, Inc. ","Novavax, Inc. - Common Stock",Q,N,N,100.0,N,N
NVCN,Neovasc Inc. ,Neovasc Inc. - Common Shares,S,N,N,100.0,N,N
NVCR,NovoCure Limited ,NovoCure Limited - Ordinary Shares,Q,N,N,100.0,N,N
NVDA,NVIDIA Corporation ,NVIDIA Corporation - Common Stock,Q,N,N,100.0,N,N
NVDQ,Novadaq Technologies Inc ,Novadaq Technologies Inc - Common Shares,G,N,N,100.0,N,N
NVEC,NVE Corporation ,NVE Corporation - Common Stock,S,N,N,100.0,N,N
NVEE,"NV5 Global, Inc. ","NV5 Global, Inc. - Common Stock",S,N,N,100.0,N,N
NVET,Nexvet Biopharma plc ,Nexvet Biopharma plc - Ordinary Shares,G,N,N,100.0,N,N
NVFY,"Nova Lifestyle, Inc ","Nova Lifestyle, Inc - Common Stock",G,N,N,100.0,N,N
NVGN,Novogen Limited ,Novogen Limited - American Depositary Shares each representing twenty five Ordinary Shares,S,N,N,100.0,N,N
NVIV,InVivo Therapeutics Holdings Corp. ,InVivo Therapeutics Holdings Corp. - Common Stock,G,N,N,100.0,N,N
NVLN,Novelion Therapeutics Inc.  ,Novelion Therapeutics Inc.  - Common Shares,Q,N,N,100.0,N,N
NVLS,"Nivalis Therapeutics, Inc. ","Nivalis Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
NVMI,Nova Measuring Instruments Ltd. ,Nova Measuring Instruments Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
NVTR,Nuvectra Corporation ,Nuvectra Corporation - Common Stock,G,N,N,100.0,N,N
NWBI,"Northwest Bancshares, Inc. ","Northwest Bancshares, Inc. - Common Stock",Q,N,N,100.0,N,N
NWFL,Norwood Financial Corp. ,Norwood Financial Corp. - Common Stock,G,N,N,100.0,N,N
NWLI,"National Western Life Group, Inc. ","National Western Life Group, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
NWPX,Northwest Pipe Company ,Northwest Pipe Company - Common Stock,Q,N,N,100.0,N,N
NWS,News Corporation ,News Corporation - Class B Common Stock,Q,N,N,100.0,N,N
NWSA,News Corporation ,News Corporation - Class A Common Stock,Q,N,N,100.0,N,N
NXEO,"Nexeo Solutions, Inc. ","Nexeo Solutions, Inc. - Common Stock",S,N,N,100.0,N,N
NXEOU,"Nexeo Solutions, Inc. ","Nexeo Solutions, Inc. - Unit",S,N,N,100.0,N,N
NXEOW,"Nexeo Solutions, Inc. ","Nexeo Solutions, Inc. - Warrant",S,N,N,100.0,N,N
NXPI,NXP Semiconductors N.V. ,NXP Semiconductors N.V. - Common Stock,Q,N,N,100.0,N,N
NXST,"Nexstar Media Group, Inc. ","Nexstar Media Group, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
NXTD,NXT,NXT-ID Inc. - Common Stock,S,N,N,100.0,N,N
NXTDW,NXT,NXT-ID Inc. - Warrant,S,N,N,100.0,N,N
NXTM,"NxStage Medical, Inc. ","NxStage Medical, Inc. - Common Stock",Q,N,N,100.0,N,N
NYMT,"New York Mortgage Trust, Inc. ","New York Mortgage Trust, Inc. - Common Stock",Q,N,N,100.0,N,N
NYMTO,"New York Mortgage Trust, Inc. ","New York Mortgage Trust, Inc. - 7.875% Series C Cumulative Redeemable Preferred Stock",Q,N,N,100.0,N,N
NYMTP,"New York Mortgage Trust, Inc. ","New York Mortgage Trust, Inc. - 7.75% Series B Cumulative Redeemable Preferred Stock",Q,N,N,100.0,N,N
NYMX,Nymox Pharmaceutical Corporation ,Nymox Pharmaceutical Corporation - Common Stock,S,N,N,100.0,N,N
NYNY,"Empire Resorts, Inc. ","Empire Resorts, Inc. - Common Stock",G,N,N,100.0,N,N
OACQ,Origo Acquisition Corporation ,Origo Acquisition Corporation - Ordinary Shares,S,N,D,100.0,N,N
OACQR,Origo Acquisition Corporation ,Origo Acquisition Corporation - Rights expiring 9/12/2017,S,N,N,100.0,N,N
OACQU,Origo Acquisition Corporation ,Origo Acquisition Corporation - Units,S,N,N,100.0,N,N
OACQW,Origo Acquisition Corporation ,Origo Acquisition Corporation - Warrants,S,N,N,100.0,N,N
OASM,Oasmia Pharmaceutical AB ,Oasmia Pharmaceutical AB - American Depositary Shares,S,N,N,100.0,N,N
OBAS,Optibase Ltd. ,Optibase Ltd. - Ordinary Shares,G,N,N,100.0,N,N
OBCI,Ocean Bio,"Ocean Bio-Chem, Inc. - Common Stock",S,N,N,100.0,N,N
OBLN,"Obalon Therapeutics, Inc. ","Obalon Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
OBSV,ObsEva SA ,ObsEva SA - Common Shares,Q,N,N,100.0,N,N
OCC,Optical Cable Corporation ,Optical Cable Corporation - Common Stock,G,N,N,100.0,N,N
OCFC,OceanFirst Financial Corp. ,OceanFirst Financial Corp. - Common Stock,Q,N,N,100.0,N,N
OCLR,"Oclaro, Inc. ","Oclaro, Inc. - Common Stock",Q,N,N,100.0,N,N
OCRX,"Ocera Therapeutics, Inc. ","Ocera Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
OCUL,"Ocular Therapeutix, Inc. ","Ocular Therapeutix, Inc. - Common Stock",G,N,N,100.0,N,N
ODFL,"Old Dominion Freight Line, Inc. ","Old Dominion Freight Line, Inc. - Common Stock",Q,N,N,100.0,N,N
ODP,"Office Depot, Inc. ","Office Depot, Inc. - Common Stock",Q,N,N,100.0,N,N
OESX,"Orion Energy Systems, Inc. ","Orion Energy Systems, Inc. - Common Stock",S,N,N,100.0,N,N
OFED,Oconee Federal Financial Corp. ,Oconee Federal Financial Corp. - Common Stock,S,N,N,100.0,N,N
OFIX,Orthofix International N.V. ,Orthofix International N.V. - Common Stock,Q,N,N,100.0,N,N
OFLX,"Omega Flex, Inc. ","Omega Flex, Inc. - Common Stock",G,N,N,100.0,N,N
OFS,OFS Capital Corporation ,OFS Capital Corporation - Common Stock,Q,N,N,100.0,N,N
OGXI,OncoGenex Pharmaceuticals Inc. ,OncoGenex Pharmaceuticals Inc. - Common Shares,S,N,D,100.0,N,N
OHGI,"One Horizon Group, Inc. ","One Horizon Group, Inc. - Common Stock",S,N,D,100.0,N,N
OHRP,"Ohr Pharmaceuticals, Inc. ","Ohr Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
OIIM,O2Micro International Limited ,O2Micro International Limited - Ordinary Shares each 50 shares of which are represented by an American Depositary Share,Q,N,N,100.0,N,N
OKSB,"Southwest Bancorp, Inc. ","Southwest Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
OLBK,"Old Line Bancshares, Inc. ","Old Line Bancshares, Inc. - Common Stock",S,N,N,100.0,N,N
OLD,The Long,The Long-Term Care ETF,G,N,N,100.0,Y,N
OLED,Universal Display Corporation ,Universal Display Corporation - Common Stock,Q,N,N,100.0,N,N
OLLI,"Ollie's Bargain Outlet Holdings, Inc. ","Ollie's Bargain Outlet Holdings, Inc. - Common Stock",G,N,N,100.0,N,N
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. ,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. - American Depositary Shares each representing 8 Series B shares,Q,N,N,100.0,N,N
OMCL,"Omnicell, Inc. ","Omnicell, Inc. - Common Stock",Q,N,N,100.0,N,N
OMED,"OncoMed Pharmaceuticals, Inc. ","OncoMed Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
OMER,Omeros Corporation ,Omeros Corporation - Common Stock,G,N,N,100.0,N,N
OMEX,"Odyssey Marine Exploration, Inc. ","Odyssey Marine Exploration, Inc. - Common Stock",S,N,D,100.0,N,N
OMNT,"Ominto, Inc. ","Ominto, Inc. - Common Stock",S,N,N,100.0,N,N
ON,ON Semiconductor Corporation ,ON Semiconductor Corporation - Common Stock,Q,N,N,100.0,N,N
ONB,Old National Bancorp ,Old National Bancorp - Common Stock,Q,N,N,100.0,N,N
ONCE,"Spark Therapeutics, Inc. ","Spark Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
ONCS,OncoSec Medical Incorporated ,OncoSec Medical Incorporated - Common Stock,S,N,N,100.0,N,N
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,Fidelity Nasdaq Composite Index Tracking Stock,G,N,N,100.0,Y,N
ONS,"Oncobiologics, Inc. ","Oncobiologics, Inc. - Common Stock",G,N,N,100.0,N,N
ONSIW,"Oncobiologics, Inc. ","Oncobiologics, Inc. - Series A Warrant",G,N,N,100.0,N,N
ONSIZ,"Oncobiologics, Inc. ","Oncobiologics, Inc. - Series B Warrant",G,N,N,100.0,N,N
ONTX,"Onconova Therapeutics, Inc. ","Onconova Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N
ONTXW,"Onconova Therapeutics, Inc. ","Onconova Therapeutics, Inc. - Warrants",S,N,N,100.0,N,N
ONVI,"Onvia, Inc. ","Onvia, Inc. - Common Stock",S,N,N,100.0,N,N
ONVO,"Organovo Holdings, Inc. ","Organovo Holdings, Inc. - Common Stock",G,N,N,100.0,N,N
OPB,Opus Bank ,Opus Bank - Common Stock,Q,N,N,100.0,N,N
OPGN,"OpGen, Inc. ","OpGen, Inc. - Common Stock",S,N,N,100.0,N,N
OPGNW,"OpGen, Inc. ","OpGen, Inc. - Warrant",S,N,N,100.0,N,N
OPHC,"OptimumBank Holdings, Inc. ","OptimumBank Holdings, Inc. - Common Stock",S,N,N,100.0,N,N
OPHT,Ophthotech Corporation ,Ophthotech Corporation - Common Stock,Q,N,N,100.0,N,N
OPK,"Opko Health, Inc. ","Opko Health, Inc. - Common Stock",Q,N,N,100.0,N,N
OPOF,Old Point Financial Corporation ,Old Point Financial Corporation - Common Stock,S,N,N,100.0,N,N
OPTT,"Ocean Power Technologies, Inc. ","Ocean Power Technologies, Inc. - Common Stock",S,N,N,100.0,N,N
OPXA,"Opexa Therapeutics, Inc. ","Opexa Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N
OPXAW,"Opexa Therapeutics, Inc. ","Opexa Therapeutics, Inc. - Warrant",S,N,N,100.0,N,N
ORBC,ORBCOMM Inc. ,ORBCOMM Inc. - Common Stock,Q,N,N,100.0,N,N
ORBK,Orbotech Ltd. ,Orbotech Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
OREX,"Orexigen Therapeutics, Inc. ","Orexigen Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
ORG,The Organics ETF,The Organics ETF,G,N,N,100.0,Y,N
ORIG,Ocean Rig UDW Inc. ,Ocean Rig UDW Inc. - Common Stock,Q,N,N,100.0,N,N
ORIT,Oritani Financial Corp. ,Oritani Financial Corp. - Common Stock,Q,N,N,100.0,N,N
ORLY,"O'Reilly Automotive, Inc. ","O'Reilly Automotive, Inc. - Common Stock",Q,N,N,100.0,N,N
ORMP,Oramed Pharmaceuticals Inc. ,Oramed Pharmaceuticals Inc. - Common Stock,S,N,N,100.0,N,N
ORPN,Bioblast Pharma Ltd. ,Bioblast Pharma Ltd. - Ordinary Shares,G,N,D,100.0,N,N
ORRF,Orrstown Financial Services Inc ,Orrstown Financial Services Inc - Common Stock,S,N,N,100.0,N,N
OSBC,"Old Second Bancorp, Inc. ","Old Second Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
OSBCP,"Old Second Bancorp, Inc. ","Old Second Bancorp, Inc. - 7.80% Cumulative Trust Preferred Securities",Q,N,N,100.0,N,N
OSIS,"OSI Systems, Inc. ","OSI Systems, Inc. - Common Stock",Q,N,N,100.0,N,N
OSN,"Ossen Innovation Co., Ltd. ","Ossen Innovation Co., Ltd. - American Depositary Shares",S,N,N,100.0,N,N
OSTK,"Overstock.com, Inc. ","Overstock.com, Inc. - Common Stock",G,N,N,100.0,N,N
OSUR,"OraSure Technologies, Inc. ","OraSure Technologies, Inc. - Common Stock",Q,N,N,100.0,N,N
OTEL,Otelco Inc. ,Otelco Inc. - Common Stock,S,N,N,100.0,N,N
OTEX,Open Text Corporation ,Open Text Corporation - Common Shares,Q,N,N,100.0,N,N
OTIC,"Otonomy, Inc. ","Otonomy, Inc. - Common Stock",Q,N,N,100.0,N,N
OTIV,On Track Innovations Ltd ,On Track Innovations Ltd - Ordinary Shares,S,N,N,100.0,N,N
OTTR,Otter Tail Corporation ,Otter Tail Corporation - Common Stock,Q,N,N,100.0,N,N
OTTW,"Ottawa Bancorp, Inc. ","Ottawa Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
OVAS,OvaScience Inc. ,OvaScience Inc. - Common Stock,G,N,N,100.0,N,N
OVBC,Ohio Valley Banc Corp. ,Ohio Valley Banc Corp. - Common Stock,G,N,N,100.0,N,N
OVLY,Oak Valley Bancorp (CA) ,Oak Valley Bancorp (CA) - Common Stock,S,N,N,100.0,N,N
OXBR,Oxbridge Re Holdings Limited ,Oxbridge Re Holdings Limited - Ordinary Shares,S,N,N,100.0,N,N
OXBRW,Oxbridge Re Holdings Limited ,Oxbridge Re Holdings Limited - Warrant,S,N,N,100.0,N,N
OXFD,Oxford Immunotec Global PLC ,Oxford Immunotec Global PLC - Ordinary Shares,G,N,N,100.0,N,N
OXLC,Oxford Lane Capital Corp. ,Oxford Lane Capital Corp. - Common Stock,Q,N,N,100.0,N,N
OXLCN,Oxford Lane Capital Corp. ,Oxford Lane Capital Corp. - 8.125% Series 2024 Term Preferred Stock,Q,N,N,100.0,N,N
OXLCO,Oxford Lane Capital Corp. ,"Oxford Lane Capital Corp. - Term Preferred Shares, 7.50% Series 2023",Q,N,N,100.0,N,N
OZRK,Bank of the Ozarks ,Bank of the Ozarks - Common Stock,Q,N,N,100.0,N,N
PAAC,Pacific Special Acquisition Corp. ,Pacific Special Acquisition Corp. - Ordinary Shares,S,N,N,100.0,N,N
PAACR,Pacific Special Acquisition Corp. ,Pacific Special Acquisition Corp. - Rights,S,N,N,100.0,N,N
PAACU,Pacific Special Acquisition Corp. ,Pacific Special Acquisition Corp. - Units,S,N,N,100.0,N,N
PAACW,Pacific Special Acquisition Corp. ,Pacific Special Acquisition Corp. - Warrants,S,N,N,100.0,N,N
PAAS,Pan American Silver Corp. ,Pan American Silver Corp. - Common Stock,Q,N,N,100.0,N,N
PACB,"Pacific Biosciences of California, Inc. ","Pacific Biosciences of California, Inc. - Common Stock",Q,N,N,100.0,N,N
PACW,PacWest Bancorp ,PacWest Bancorp - Common Stock,Q,N,N,100.0,N,N
PAGG,PowerShares Global Agriculture Portfolio,PowerShares Global Agriculture Portfolio,G,N,N,100.0,Y,N
PAHC,Phibro Animal Health Corporation ,Phibro Animal Health Corporation - Class A Common Stock,G,N,N,100.0,N,N
PANL,Pangaea Logistics Solutions Ltd. ,Pangaea Logistics Solutions Ltd. - Common Stock,S,N,N,100.0,N,N
PATI,"Patriot Transportation Holding, Inc. ","Patriot Transportation Holding, Inc. - Common Stock",Q,N,N,100.0,N,N
PATK,"Patrick Industries, Inc. ","Patrick Industries, Inc. - Common Stock",Q,N,N,100.0,N,N
PAVM,PAVmed Inc. ,PAVmed Inc. - Common Stock,S,N,N,100.0,N,N
PAVMW,PAVmed Inc. ,PAVmed Inc. - Warrant,S,N,N,100.0,N,N
PAYX,"Paychex, Inc. ","Paychex, Inc. - Common Stock",Q,N,N,100.0,N,N
PBBI,"PB Bancorp, Inc. ","PB Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
PBCT,"People's United Financial, Inc. ","People's United Financial, Inc. - Common Stock",Q,N,N,100.0,N,N
PBCTP,"People's United Financial, Inc. ","People's United Financial, Inc. - Perpetual Preferred Series A Fixed-to-floating Rate",Q,N,N,100.0,N,N
PBHC,"Pathfinder Bancorp, Inc. ","Pathfinder Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
PBIB,"Porter Bancorp, Inc. ","Porter Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
PBIP,"Prudential Bancorp, Inc. ","Prudential Bancorp, Inc. - Common Stock",G,N,N,100.0,N,N
PBMD,Prima BioMed Ltd ,Prima BioMed Ltd - American Depositary Shares,G,N,N,100.0,N,N
PBNC,Paragon Commercial Corporation ,Paragon Commercial Corporation - Common Stock,S,N,N,100.0,N,N
PBPB,Potbelly Corporation ,Potbelly Corporation - Common Stock,Q,N,N,100.0,N,N
PBSK,"Poage Bankshares, Inc. ","Poage Bankshares, Inc. - Common Stock",S,N,N,100.0,N,N
PBYI,Puma Biotechnology Inc ,Puma Biotechnology Inc - Common Stock,Q,N,N,100.0,N,N
PCAR,PACCAR Inc. ,PACCAR Inc. - Common Stock,Q,N,N,100.0,N,N
PCBK,Pacific Continental Corporation (Ore) ,Pacific Continental Corporation (Ore) - Common Stock,Q,N,N,100.0,N,N
PCH,Potlatch Corporation ,Potlatch Corporation - Common Stock,Q,N,N,100.0,N,N
PCLN,The Priceline Group Inc.  ,The Priceline Group Inc.  - Common Stock,Q,N,N,100.0,N,N
PCMI,"PCM, Inc. ","PCM, Inc. - Common Stock",G,N,N,100.0,N,N
PCO,Pendrell Corporation ,Pendrell Corporation - Class A Common Stock,S,N,N,100.0,N,N
PCOM,"Points International, Ltd. ","Points International, Ltd. - Common Shares",S,N,N,100.0,N,N
PCRX,"Pacira Pharmaceuticals, Inc. ","Pacira Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
PCTI,PC,"PC-Tel, Inc. - Common Stock",Q,N,N,100.0,N,N
PCTY,Paylocity Holding Corporation ,Paylocity Holding Corporation - Common Stock,Q,N,N,100.0,N,N
PCYG,"Park City Group, Inc. ","Park City Group, Inc. - Common Stock",S,N,N,100.0,N,N
PCYO,Pure Cycle Corporation ,Pure Cycle Corporation - Common Stock,S,N,N,100.0,N,N
PDBC,PowerShares Optimum Yield Diversified Commodity Strategy No K,PowerShares Optimum Yield Diversified Commodity Strategy No K-1 Portfolio,G,N,N,100.0,Y,N
PDCE,"PDC Energy, Inc. ","PDC Energy, Inc. - Common Stock",Q,N,N,100.0,N,N
PDCO,"Patterson Companies, Inc. ","Patterson Companies, Inc. - Common Stock",Q,N,N,100.0,N,N
PDEX,Pro,"Pro-Dex, Inc. - Common Stock",S,N,N,100.0,N,N
PDFS,"PDF Solutions, Inc. ","PDF Solutions, Inc. - Common Stock",Q,N,N,100.0,N,N
PDLI,"PDL BioPharma, Inc. ","PDL BioPharma, Inc. - Common Stock",Q,N,N,100.0,N,N
PDP,PowerShares DWA Momentum Portfolio,PowerShares DWA Momentum Portfolio,G,N,N,100.0,Y,N
PDVW,"pdvWireless, Inc. ","pdvWireless, Inc. - Common Stock",S,N,N,100.0,N,N
PEBK,"Peoples Bancorp of North Carolina, Inc. ","Peoples Bancorp of North Carolina, Inc. - Common Stock",G,N,N,100.0,N,N
PEBO,Peoples Bancorp Inc. ,Peoples Bancorp Inc. - Common Stock,Q,N,N,100.0,N,N
PEGA,Pegasystems Inc. ,Pegasystems Inc. - Common Stock,Q,N,N,100.0,N,N
PEGI,Pattern Energy Group Inc. ,Pattern Energy Group Inc. - Class A Common Stock,Q,N,N,100.0,N,N
PEIX,"Pacific Ethanol, Inc. ","Pacific Ethanol, Inc. - Common Stock",S,N,N,100.0,N,N
PENN,"Penn National Gaming, Inc. ","Penn National Gaming, Inc. - Common Stock",Q,N,N,100.0,N,N
PERF,"Perfumania Holdings, Inc ","Perfumania Holdings, Inc - Common Stock",S,N,N,100.0,N,N
PERI,Perion Network Ltd ,Perion Network Ltd - ordinary shares,Q,N,N,100.0,N,N
PERY,Perry Ellis International Inc. ,Perry Ellis International Inc. - Common Stock,Q,N,N,100.0,N,N
PESI,Perma,"Perma-Fix Environmental Services, Inc. - Common Stock",S,N,N,100.0,N,N
PETS,"PetMed Express, Inc. ","PetMed Express, Inc. - Common Stock",Q,N,N,100.0,N,N
PETX,"Aratana Therapeutics, Inc. ","Aratana Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
PEY,PowerShares High Yield Equity Dividend Achievers Portfolio,PowerShares High Yield Equity Dividend Achievers Portfolio,G,N,N,100.0,Y,N
PEZ,PowerShares DWA Consumer Cyclicals Momentum Portfolio,PowerShares DWA Consumer Cyclicals Momentum Portfolio,G,N,N,100.0,Y,N
PFBC,Preferred Bank ,Preferred Bank - Common Stock,Q,N,N,100.0,N,N
PFBI,"Premier Financial Bancorp, Inc. ","Premier Financial Bancorp, Inc. - Common Stock",G,N,N,100.0,N,N
PFBX,Peoples Financial Corporation ,Peoples Financial Corporation - Common Stock,S,N,N,100.0,N,N
PFI,PowerShares DWA Financial Momentum Portfolio,PowerShares DWA Financial Momentum Portfolio,G,N,N,100.0,Y,N
PFIE,"Profire Energy, Inc. ","Profire Energy, Inc. - Common Stock",S,N,N,100.0,N,N
PFIN,"P & F Industries, Inc. ","P & F Industries, Inc. - Class A Common Stock",G,N,N,100.0,N,N
PFIS,Peoples Financial Services Corp.  ,Peoples Financial Services Corp.  - Common Stock,Q,N,N,100.0,N,N
PFLT,PennantPark Floating Rate Capital Ltd. ,PennantPark Floating Rate Capital Ltd. - Common Stock,Q,N,N,100.0,N,N
PFM,PowerShares Dividend Achievers Portfolio,PowerShares Dividend Achievers Portfolio,G,N,N,100.0,Y,N
PFMT,Performant Financial Corporation ,Performant Financial Corporation - Common Stock,Q,N,N,100.0,N,N
PFPT,"Proofpoint, Inc. ","Proofpoint, Inc. - Common Stock",G,N,N,100.0,N,N
PFSW,"PFSweb, Inc. ","PFSweb, Inc. - Common Stock",S,N,N,100.0,N,N
PGC,Peapack,Peapack-Gladstone Financial Corporation - Common Stock,Q,N,N,100.0,N,N
PGJ,PowerShares Golden Dragon China Portfolio,PowerShares Golden Dragon China Portfolio,G,N,N,100.0,Y,N
PGLC,Pershing Gold Corporation ,Pershing Gold Corporation - Common Stock,G,N,N,100.0,N,N
PGNX,Progenics Pharmaceuticals Inc. ,Progenics Pharmaceuticals Inc. - Common Stock,Q,N,N,100.0,N,N
PHII,"PHI, Inc. ","PHI, Inc. - Voting Common Stock",Q,N,N,100.0,N,N
PHIIK,"PHI, Inc. ","PHI, Inc. - Non-Voting Common Stock",Q,N,N,100.0,N,N
PHMD,"PhotoMedex, Inc. ","PhotoMedex, Inc. - Common Stock",S,N,D,100.0,N,N
PHO,PowerShares Water Resources Portfolio,PowerShares Water Resources Portfolio,G,N,N,100.0,Y,N
PI,"Impinj, Inc. ","Impinj, Inc. - Common Stock",Q,N,N,100.0,N,N
PICO,PICO Holdings Inc. ,PICO Holdings Inc. - Common Stock,Q,N,N,100.0,N,N
PID,PowerShares International Dividend Achievers Portfolio,PowerShares International Dividend Achievers Portfolio,G,N,N,100.0,Y,N
PIE,PowerShares DWA Emerging Markets Momentum Portfolio,PowerShares DWA Emerging Markets Momentum Portfolio,G,N,N,100.0,Y,N
PIH,"1347 Property Insurance Holdings, Inc. ","1347 Property Insurance Holdings, Inc. - Common Stock",G,N,N,100.0,N,N
PINC,"Premier, Inc. ","Premier, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
PIO,PowerShares Global Water Portfolio,PowerShares Global Water Portfolio,G,N,N,100.0,Y,N
PIRS,"Pieris Pharmaceuticals, Inc. ","Pieris Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
PIZ,PowerShares DWA Developed Markets Momentum Portfolio,PowerShares DWA Developed Markets Momentum Portfolio,G,N,N,100.0,Y,N
PKBK,"Parke Bancorp, Inc. ","Parke Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
PKOH,Park,Park-Ohio Holdings Corp. - Common Stock,Q,N,N,100.0,N,N
PKW,PowerShares BuyBack Achievers Portfolio,PowerShares BuyBack Achievers Portfolio,G,N,N,100.0,Y,N
PLAB,"Photronics, Inc. ","Photronics, Inc. - Common Stock",Q,N,N,100.0,N,N
PLAY,"Dave & Buster's Entertainment, Inc. ","Dave & Buster's Entertainment, Inc. - Common Stock",Q,N,N,100.0,N,N
PLBC,Plumas Bancorp ,Plumas Bancorp - Common Stock,S,N,N,100.0,N,N
PLCE,"Children's Place, Inc. (The) ","Children's Place, Inc. (The) - Common Stock",Q,N,N,100.0,N,N
PLPC,Preformed Line Products Company ,Preformed Line Products Company - Common Stock,Q,N,N,100.0,N,N
PLPM,"Planet Payment, Inc. ","Planet Payment, Inc. - Common Stock",S,N,N,100.0,N,N
PLSE,"Pulse Biosciences, Inc ","Pulse Biosciences, Inc - Common Stock",S,N,N,100.0,N,N
PLUG,"Plug Power, Inc. ","Plug Power, Inc. - Common Stock",S,N,N,100.0,N,N
PLUS,ePlus inc. ,ePlus inc. - Common Stock,Q,N,N,100.0,N,N
PLW,PowerShares 1,PowerShares 1-30 Laddered Treasury Portfolio,G,N,N,100.0,Y,N
PLXS,Plexus Corp. ,Plexus Corp. - Common Stock,Q,N,N,100.0,N,N
PLYA,Playa Hotels & Resorts N.V. ,Playa Hotels & Resorts N.V. - Ordinary Shares,Q,N,N,100.0,N,N
PLYAW,Playa Hotels & Resorts N.V. ,Playa Hotels & Resorts N.V. - Warrant,Q,N,N,100.0,N,N
PMBC,Pacific Mercantile Bancorp ,Pacific Mercantile Bancorp - Common Stock,Q,N,N,100.0,N,N
PMD,Psychemedics Corporation ,Psychemedics Corporation - Common Stock,S,N,N,100.0,N,N
